id,title,title_py,title_en,product_info,product_info_en,group_id,group_session_id,category_id,cur_category_name_en,cur_category_name,hall_id,cur_hall_name,area_id,area,area_en,cur_area_name,logo,bg_cover,pos_no,addr,desc,sort,delete_time,create_time,update_time,hsort
44995,常州一步干燥设备有限公司,,"Changzhou Yibu Drying Equipment Co.,Ltd.",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,191,N2——N2,,中国大陆,China Mainland,,,,N2G13,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,常州一步干燥设备有限公司
45269,成都格莱高科技有限公司,,"Chengdu Gelai High Tech Co.,Ltd",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5E50,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,成都格莱高科技有限公司
44918,成都恒必康科技有限公司,,"Chengdu Hengbikang Technology Co., Ltd",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,192,N1——N1,,中国大陆,China Mainland,,,,N1A47,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,成都恒必康科技有限公司
44840,成都珂睿科技有限公司,,"Chengdu Corui Technology co., Ltd",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,181,W6——W6,,中国大陆,China Mainland,,,,W6A25,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,成都珂睿科技有限公司
44703,成都铼谱科技有限公司,,"Cheng du Laipu Technology Co.,Ltd",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5G69,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,成都铼谱科技有限公司
44519,成都市金鼓药用包装有限公司,,"Chengdu Jingu Medicine Packing Co., Ltd.",[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,188,N5——N5,,中国大陆,China Mainland,,,,N5B56,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,成都市金鼓药用包装有限公司
44508,成都顺千和科技有限公司,,"SQH Technology Development Co., Ltd",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,191,N2——N2,,中国大陆,China Mainland,,,,N2D37,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,成都顺千和科技有限公司
44767,承德市中威电子有限公司,,"CHENGDE CENPOWER ELECTRONIC CO.,LTD",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,190,N3——N3,,中国大陆,China Mainland,,,,N3A47,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,承德市中威电子有限公司
44870,承德雅歌包装科技有限公司,,CHENGDE YOUNKER PACKAGING TECHNO,[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,188,N5——N5,,中国大陆,China Mainland,,,,N5A06,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,承德雅歌包装科技有限公司
45254,诚邦实验仪器,,Chengbang Lab Instrument,[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,181,W6——W6,,中国大陆,China Mainland,,,,W6B36,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,诚邦实验仪器
44987,诚康鑫（上海）科技设备有限公司,,"Cheng Kangxin(shanghai) Technology Equipment Co.,Ltd",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5A29,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,诚康鑫（上海）科技设备有限公司
44410,楚天科技股份有限公司,,Truking Technology Limited,[],[],11,24,97,Pharma Machinery,制药机械与包装设备,190,N3——N3,,中国大陆,China Mainland,,,,N3D18,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,楚天科技股份有限公司
45138,创士阳工程科技（苏州）有限公司,,"Tronsing Engineering Technology (Suzhou) Co.,Ltd.",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5D26,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,创士阳工程科技（苏州）有限公司
44321,创志科技（江苏）股份有限公司,,Chanse Technology (Jiangsu) Inc.,[],[],11,24,97,Pharma Machinery,制药机械与包装设备,192,N1——N1,,中国大陆,China Mainland,,,,N1D26,,,0,,2024-05-16 20:29:30,2024-05-16 20:29:30,创志科技（江苏）股份有限公司
44965,达成包装制品（苏州）有限公司,,"Tat Seng Packaging (Suzhou) Co., Ltd.",[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,188,N5——N5,,中国大陆,China Mainland,,,,N5C72,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,达成包装制品（苏州）有限公司
45202,达尔嘉（广州）标识设备有限公司,,Colamark (Guangzhou) Labeling Equipment Limited,[],[],11,24,98,Bioengineering,生物工程,190,N3——N3,,香港特别行政区(中国),"Hong Kong, S.A.R., China",,,,N3A14,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,达尔嘉（广州）标识设备有限公司
44570,大昌洋行（上海）有限公司,,DKSH CHINA,[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,瑞士,Switzerland,,,,W5P10,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,大昌洋行（上海）有限公司
44341,大连腾马科技发展有限公司,,"Dalian TekMax Technology Co., Ltd",[],[],11,24,99,Clean Technology & Environmental Protection,洁净与环保,189,N4——N4,,中国大陆,China Mainland,,,,N4B10,,,0,,2024-05-16 20:29:30,2024-05-16 20:29:30,大连腾马科技发展有限公司
45270,大连微凯化学有限公司,,"MicroChem (Dalian) Co., Ltd.",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5F50,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,大连微凯化学有限公司
44874,大龙兴创实验仪器（北京）股份公司,,"DLAB SCIENTIFIC CO.,LTD",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,181,W6——W6,,中国大陆,China Mainland,,,,W6B16,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,大龙兴创实验仪器（北京）股份公司
44889,大漠天宇有限公司,,"Damo Tianyu Co.,Ltd.",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,181,W6——W6,,中国大陆,China Mainland,,,,W6B58,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,大漠天宇有限公司
44732,丹东百特仪器有限公司,,Bettersize,[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5G10,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,丹东百特仪器有限公司
44904,丹阳市金佳美玻璃制品有限公司,,"DANYANG JINJIAMEI GLASS PRODUCTS CO.,LTD",[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,188,N5——N5,,中国大陆,China Mainland,,,,N5G86,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,丹阳市金佳美玻璃制品有限公司
44414,得风工业吸尘器,,Delfin Industrial Vacuum Cleaner,[],[],11,24,99,Clean Technology & Environmental Protection,洁净与环保,189,N4——N4,,中国大陆,China Mainland,,,,N4E44,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,得风工业吸尘器
45180,德弗隆（常熟）医疗有限公司,,"Devulon(changshu)Medical Co.,Ltd",[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,193,E8——E8,,中国大陆,China Mainland,,,,E8D22,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,德弗隆（常熟）医疗有限公司
45167,德国蒂姆过程系统公司,,G.DIEHM Process Systems ,[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5G08,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,德国蒂姆过程系统公司
45084,德国耐驰仪器制造有限公司,,NETZSCH Scientific Instruments Shanghai,[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,德国,Germany,,,,W5F17,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,德国耐驰仪器制造有限公司
45025,德国新帕泰克有限公司,,Sympatec GmbH – System | Partikel | Technik,[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,德国,Germany,,,,W5G29,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,德国新帕泰克有限公司
44915,德控科技-上海净有流体科技有限公司,,DEKON,[],[],11,24,97,Pharma Machinery,制药机械与包装设备,190,N3——N3,,中国大陆,China Mainland,,,,N3B30,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,德控科技-上海净有流体科技有限公司
45009,德商博锐仪器（上海）有限公司,,Bareiss Shanghai Limited‍,[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5G14,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,德商博锐仪器（上海）有限公司
44704,德中瑞达工艺设备（北京）有限公司,,VTA PROCESS EQUIPMENT BEIJING CO LTD,[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5E09,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,德中瑞达工艺设备（北京）有限公司
45018,东曹（上海）生物科技有限公司,,"Tosoh Bioscience Shanghai Co., Ltd.",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,日本,Japan,,,,W5G06,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,东曹（上海）生物科技有限公司
44406,东富龙科技集团股份有限公司,,"Tofflon Science and Technology Group Co. ,Ltd.",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,190,N3——N3,,中国大陆,China Mainland,,,,N3D40,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,东富龙科技集团股份有限公司
45112,东海县京乐石英制品有限公司,,"Donghai County Jingle Quartz Products Co. , Ltd.",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5B71,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,东海县京乐石英制品有限公司
45128,东京计装（上海）仪表商贸有限公司,,"TOKYO KEISO(SHANGHAI)CO.,LTD",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,日本,Japan,,,,W5G18,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,东京计装（上海）仪表商贸有限公司
44825,东莞勤达过滤设备有限公司,,"Dongguan Kinda Filtration Equipment CO.,Ltd",[],[],11,24,98,Bioengineering,生物工程,190,N3——N3,,中国大陆,China Mainland,,,,N3G70,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,东莞勤达过滤设备有限公司
45044,东莞市华乐密封技术开发有限公司,,"Dongguan Walle Sealing Technology Development Co., Ltd",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,181,W6——W6,,中国大陆,China Mainland,,,,W6D59,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,东莞市华乐密封技术开发有限公司
44869,东莞泰克密封技术有限公司,,"Dongguan Ritec Sealing Technology Co., Ltd.",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,189,N4——N4,,中国大陆,China Mainland,,,,N4G98,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,东莞泰克密封技术有限公司
45188,东旭药玻（北京）科技有限公司,,TUNGHSU PHARMA GLASS,[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,188,N5——N5,,中国大陆,China Mainland,,,,N5B18,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,东旭药玻（北京）科技有限公司
44818,东洋克斯贸易（上海）有限公司,,"TOYOX TRADING SHANGHAI CO.,LTD.",[],[],11,24,98,Bioengineering,生物工程,190,N3——N3,,日本,Japan,,,,N3G30,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,东洋克斯贸易（上海）有限公司
44620,杜尔涂装系统工程（上海）有限公司（化学原料药环保安全技术服务平台 成员单位）,,"Dürr Paintshop Systems Engineering (Shanghai) Co., Ltd. (Member of Platform For Chemical API Environmental Protection And Safety Technical Service)",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,192,N1——N1,,中国大陆,China Mainland,,,,N1D10a,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,杜尔涂装系统工程（上海）有限公司（化学原料药环保安全技术服务平台?成员单位）
44363,杜马司科学仪器（江苏）有限公司,,"Dumas Co., Ltd",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5D30,,,0,,2024-05-16 20:29:30,2024-05-16 20:29:30,杜马司科学仪器（江苏）有限公司
44638,飞潮（上海）新材料股份有限公司,,Feature-Tec (Shanghai) Advanced Materials Co. Ltd,[],[],11,24,98,Bioengineering,生物工程,190,N3——N3,,中国大陆,China Mainland,,,,N3C66,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,飞潮（上海）新材料股份有限公司
44885,菲立化学工程（遂昌）有限公司,,"FRAPP'S CHEMICAL INDUSTRY(SUICHANG) CO., LTD.",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,190,N3——N3,,中国大陆,China Mainland,,,,N3F11,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,菲立化学工程（遂昌）有限公司
45294,分析测试百科网,,Antpedia,[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,181,W6——W6,,中国大陆,China Mainland,,,,W6A37,,,0,,2024-05-16 20:29:34,2024-05-16 20:29:34,分析测试百科网
44700,芬欧蓝泰标签（中国）有限公司,,UPM RAFLATAC CHINA,[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,188,N5——N5,,芬兰,Finland,,,,N5G10,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,芬欧蓝泰标签（中国）有限公司
44659,佛冈县国珠塑胶有限公司,,FOGANG COUNTY GUOZHU PLASTIC CO.LTD,[],[],11,24,97,Pharma Machinery,制药机械与包装设备,189,N4——N4,,中国大陆,China Mainland,,,,N4A23,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,佛冈县国珠塑胶有限公司
45229,佛山市精海智能机械设备有限公司,,"FOSHAN KENHIGH SMART MACHINERY EQUIPMENT CO.,LTD",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,192,N1——N1,,中国大陆,China Mainland,,,,N1A31,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,佛山市精海智能机械设备有限公司
45101,福建龙威药用玻璃有限公司,,"Fujian Longwei Pharmaceutical Glass Co.,Ltd.",[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,188,N5——N5,,中国大陆,China Mainland,,,,N5G88,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,福建龙威药用玻璃有限公司
45210,福赛气流科技（北京）有限公司,,FLOW SCIENCES CHINA,[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5G31,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,福赛气流科技（北京）有限公司
45250,福斯华(北京)科贸有限公司,,FOSS,[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5G15,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,福斯华(北京)科贸有限公司
45265,富茂（上海）包装器材贸易有限公司,,"FullMore（shanghai）Packaging Machine Co.,Ltd",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,189,N4——N4,,中国大陆,China Mainland,,,,N4D86,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,富茂（上海）包装器材贸易有限公司
45024,盖米阀门（中国）有限公司,,"GEMÜ Valves (China) Co.,Ltd.",[],[],11,24,98,Bioengineering,生物工程,190,N3——N3,,德国,Germany,,,,N3B26,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,盖米阀门（中国）有限公司
44328,格雷斯海姆中国,,gerresheimer China,[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,188,N5——N5,,中国大陆,China Mainland,,,,N5P21,,,0,,2024-05-16 20:29:30,2024-05-16 20:29:30,格雷斯海姆中国
45236,格林菲普流体控制系统（上海）有限公司,,"Globalink Flow Control Systems (Shanghai) Co., Ltd",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5G13,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,格林菲普流体控制系统（上海）有限公司
44385,巩义市予华仪器有限责任公司,,"Gongyi Yuhua Instrument Co.,LTD.",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5E30,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,巩义市予华仪器有限责任公司
45046,谷然纳科技（上海）有限公司,,Gurana Packing (Shanghai) Limited,[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,193,E8——E8,,中国大陆,China Mainland,,,,E8C21,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,谷然纳科技（上海）有限公司
44312,冠航环科（深圳）集团有限公司,,"Airkey Envirotech Co.,LTD",[],[],11,24,99,Clean Technology & Environmental Protection,洁净与环保,189,N4——N4,,中国大陆,China Mainland,,,,N4D18,,,0,,2024-05-16 20:29:30,2024-05-16 20:29:30,冠航环科（深圳）集团有限公司
45253,广德玉龙泵业有限公司,,"Guangde Yulong Pump Co., Ltd",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,187,N6——N6,,中国大陆,China Mainland,,,,N6D06,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,广德玉龙泵业有限公司
44683,广东和创药用精密包材有限公司,,"GUANGDONG HECHUANG PRECISION PHARMA PACKAGING CO., LTD.",[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,188,N5——N5,,中国大陆,China Mainland,,,,N5A65,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,广东和创药用精密包材有限公司
44960,广东洁盟超声实业有限公司,,"Guangdong skymen Ultrasound Industrial Co., Ltd.",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,181,W6——W6,,中国大陆,China Mainland,,,,W6B59,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,广东洁盟超声实业有限公司
45171,广东京驰智能装备有限公司,,Guangdong JingchiIntelligent Equipment Co..Ltd.,[],[],11,24,97,Pharma Machinery,制药机械与包装设备,187,N6——N6,,中国大陆,China Mainland,,,,N6A31,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,广东京驰智能装备有限公司
45185,广东柯田包装技术有限公司,,Coretamp,[],[],11,24,97,Pharma Machinery,制药机械与包装设备,192,N1——N1,,中国大陆,China Mainland,,,,N1C66,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,广东柯田包装技术有限公司
44505,广东美捷时控股股份有限公司,,"Majesty Holdings Co., Ltd.",[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,188,N5——N5,,中国大陆,China Mainland,,,,N5D42,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,广东美捷时控股股份有限公司
45177,广东派勒智能纳米科技股份有限公司,,PUHLER,[],[],11,24,97,Pharma Machinery,制药机械与包装设备,187,N6——N6,,中国大陆,China Mainland,,,,N6B26,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,广东派勒智能纳米科技股份有限公司
44449,广东日富智能装备股份有限公司,,"Guangdong Rifu Intelligent Equipment Co.,Ltd",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,192,N1——N1,,中国大陆,China Mainland,,,,N1E60,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,广东日富智能装备股份有限公司
44544,广东世通药品包装材料有限公司,,"Guangdong Stone Medicinal Packaging Material Co., Ltd",[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,188,N5——N5,,中国大陆,China Mainland,,,,N5D56,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,广东世通药品包装材料有限公司
45001,广东硕源科技股份有限公司,,"GuangDong SUOREC Technology Co.,Ltd.",[],[],11,24,99,Clean Technology & Environmental Protection,洁净与环保,189,N4——N4,,中国大陆,China Mainland,,,,N4F40,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,广东硕源科技股份有限公司
44487,广州珐玛珈智能设备股份有限公司,,Pharmapack Technologies Corporation,[],[],11,24,97,Pharma Machinery,制药机械与包装设备,190,N3——N3,,中国大陆,China Mainland,,,,N3C02,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,广州珐玛珈智能设备股份有限公司
44805,广州和易包装设备有限公司,,"Guangzhou Heyi Pack Co.,Ltd.",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,191,N2——N2,,中国大陆,China Mainland,,,,N2E61,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,广州和易包装设备有限公司
45063,广州虹科电子科技有限公司,,"HongKe Technology Co., Ltd.",[],[],11,24,102,Life Science Instrument,生命科学仪器,182,W5——W5,,中国大陆,China Mainland,,,,W5E22,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,广州虹科电子科技有限公司
44653,广州煌之牌包装机械有限公司,,"Guangzhou Huangzhipai Packing Machinery Co., Lid.",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,192,N1——N1,,中国大陆,China Mainland,,,,N1A71,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,广州煌之牌包装机械有限公司
44908,广州绿百草科学仪器有限公司,,"Guangzhou Lubex Science Instrument Co.,ltd.",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,181,W6——W6,,中国大陆,China Mainland,,,,W6C27,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,广州绿百草科学仪器有限公司
44522,广州市广花智能装备有限公司,,"GUANGZHOU ALL-BLOOM INTELLIGENT EQUIPMENT CO.,LTD",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,191,N2——N2,,中国大陆,China Mainland,,,,N2B61,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,广州市广花智能装备有限公司
44886,广州沃夫曼管业有限公司,,"GUANGZHOU VOLFMEN HOSE CO.,LTD.",[],[],11,24,98,Bioengineering,生物工程,190,N3——N3,,中国大陆,China Mainland,,,,N3G80,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,广州沃夫曼管业有限公司
44976,广州永新包装有限公司,,"Guangzhou Novel Packaging Co., Ltd",[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,193,E8——E8,,中国大陆,China Mainland,,,,E8D26,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,广州永新包装有限公司
44457,贵州微化科技有限公司,,"Guizhou micro-chemical technology
co., LTD",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5B02,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,贵州微化科技有限公司
44564,果栗智造（上海）技术股份有限公司,,"Shanghai Golytec Automation Co.,Ltd",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,192,N1——N1,,中国大陆,China Mainland,,,,N1G08,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,果栗智造（上海）技术股份有限公司
44313,哈尔滨纳诺机械设备有限公司,,"NANO PHARM TECH MACHINERY EQUIPMENT CO., LTD.",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,192,N1——N1,,中国大陆,China Mainland,,,,N1B18,,,0,,2024-05-16 20:29:30,2024-05-16 20:29:30,哈尔滨纳诺机械设备有限公司
44945,哈尔滨鹏程新材料科技股份有限公司,,Harbin-Pengcheng NEW MATERIALS TECHNOLOGY CORP.,[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,188,N5——N5,,中国大陆,China Mainland,,,,N5B74,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,哈尔滨鹏程新材料科技股份有限公司
44733,海道尔夫仪器设备（上海）有限公司,,Heidolph,[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,德国,Germany,,,,W5E04,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,海道尔夫仪器设备（上海）有限公司
44474,海门市海真真空设备有限公司,,"Haimen Haizhen Vacuum Equipment Co.,Ltd.",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,192,N1——N1,,中国大陆,China Mainland,,,,N1F06,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,海门市海真真空设备有限公司
45099,海能技术,,Hanon,[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,181,W6——W6,,中国大陆,China Mainland,,,,W6B22,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,海能技术
44842,海因克尔设备技术（无锡）有限公司,,"HEINKEL Process Technology (Wuxi) Co.,Ltd",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,190,N3——N3,,德国,Germany,,,,N3A18,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,海因克尔设备技术（无锡）有限公司
44566,骇思仪器科技（上海）有限公司,,"Hyperpurex Instrument technology (Shanghai) Co., Ltd",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5A03,,,0,,2024-05-16 20:29:31,2024-05-16 20:29:31,骇思仪器科技（上海）有限公司
45243,韩国昌盛软胶囊集团,,Changsung Softgel System Ltd.,[],[],11,24,97,Pharma Machinery,制药机械与包装设备,190,N3——N3,,韩国,Republic of Korea,,,,N3B18,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,韩国昌盛软胶囊集团
45132,杭州安诺过滤器材有限公司,,"Hangzhou Anow Filtration and Materials Co., Ltd.",[],[],11,24,98,Bioengineering,生物工程,190,N3——N3,,中国大陆,China Mainland,,,,N3C58,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,杭州安诺过滤器材有限公司
44694,杭州布瑞利斯化工科技有限公司,,Hangzhou Brilliance Chemical Technology Co.，Ltd,[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,中国大陆,China Mainland,,,,W5F56,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,杭州布瑞利斯化工科技有限公司
44713,杭州大立过滤设备有限公司,,"Hangzhou Darlly Filtration Equipment Co.,Ltd",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,190,N3——N3,,中国大陆,China Mainland,,,,N3A61,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,杭州大立过滤设备有限公司
44793,杭州大卫仪器有限公司,,"Hangzhou David Instrument Co., Ltd",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,181,W6——W6,,中国大陆,China Mainland,,,,W6B01,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,杭州大卫仪器有限公司
44977,杭州福达除湿设备有限公司,,"Hangzhou Fuda Dehumidification Equipment Co., Ltd",[],[],11,24,99,Clean Technology & Environmental Protection,洁净与环保,189,N4——N4,,中国大陆,China Mainland,,,,N4F08,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,杭州福达除湿设备有限公司
45117,杭州富尔顿热能设备有限公司,,"Hangzhou Fulton Thermal Equipment Co., Ltd.",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,192,N1——N1,,中国大陆,China Mainland,,,,N1A13,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,杭州富尔顿热能设备有限公司
